id,consumer_id,product_id,qty,channel,order_ts
2019,529,47,4,web,2024-06-24T02:49:56.539747
2020,468,117,2,store,2024-09-12T18:53:56.539747
2021,541,147,5,mobile,2025-09-15T15:09:56.539747
2022,105,332,1,mobile,2024-12-30T12:28:56.539747
2023,471,7,4,mobile,2025-01-25T15:20:56.539747
2024,315,150,6,web,2025-07-07T02:15:56.539747
2025,506,307,2,mobile,2024-12-19T04:24:56.539747
2026,325,54,4,web,2025-05-15T01:32:56.539747
2027,328,168,1,web,2025-05-21T16:44:56.539747
2028,61,98,4,store,2024-11-25T08:52:56.539747
2029,237,30,6,mobile,2025-03-13T04:41:56.539747
2030,497,353,2,mobile,2024-10-15T14:15:56.539747
2031,389,164,1,store,2024-07-11T03:58:56.539747
2032,457,165,2,mobile,2025-07-06T20:06:56.539747
2033,246,248,4,mobile,2025-07-09T17:10:56.539747
2034,491,372,1,web,2024-10-19T17:20:56.539747
2035,549,124,6,web,2025-07-17T00:15:56.539747
2036,327,63,3,web,2025-06-23T02:00:56.539747
2037,200,466,4,store,2024-11-03T16:55:56.539747
2038,320,269,4,mobile,2025-02-16T13:34:56.539747
2039,63,243,2,store,2024-12-06T08:56:56.539747
2040,307,412,2,web,2024-10-05T14:21:56.539747
2041,164,303,6,web,2025-09-06T14:29:56.539747
2042,192,36,5,store,2025-05-03T06:43:56.539747
2043,531,176,4,web,2024-09-03T20:59:56.539747
2044,179,489,3,mobile,2024-08-17T15:11:56.539747
2045,593,351,6,store,2024-11-05T20:26:56.539747
2046,246,173,5,mobile,2025-07-21T05:52:56.539747
2047,434,390,6,mobile,2024-08-10T03:51:56.539747
2048,450,80,3,store,2024-05-19T19:16:56.539747
2049,370,62,2,web,2025-07-03T10:47:56.539747
2050,285,437,5,web,2025-09-30T22:03:56.539747
2051,235,204,1,web,2024-09-07T13:24:56.539747
2052,591,471,5,store,2025-04-19T13:11:56.539747
2053,134,184,3,web,2025-03-19T18:20:56.539747
2054,28,147,2,mobile,2024-11-09T07:48:56.539747
2055,194,261,4,mobile,2025-01-31T14:03:56.539747
2056,379,448,2,web,2025-10-12T21:37:56.539747
2057,315,186,6,store,2024-04-29T23:03:56.539747
2058,35,174,3,mobile,2024-06-29T20:45:56.539747
2059,6,80,4,web,2024-12-06T17:43:56.539747
2060,570,220,5,store,2024-11-07T12:03:56.539747
2061,293,134,1,store,2024-10-30T02:30:56.539747
2062,210,316,4,store,2025-04-22T06:43:56.539747
2063,396,456,6,store,2025-06-26T06:28:56.539747
2064,446,14,4,mobile,2025-07-06T18:48:56.539747
2065,133,473,3,mobile,2025-07-09T16:21:56.539747
2066,155,482,4,store,2025-05-20T10:27:56.539747
2067,215,17,5,mobile,2024-10-05T04:44:56.539747
2068,171,189,1,mobile,2024-09-22T15:05:56.539747
2069,224,149,3,store,2025-06-11T02:09:56.539747
2070,53,125,6,web,2024-04-30T06:08:56.539747
2071,437,7,5,mobile,2025-09-17T01:19:56.539747
2072,144,174,4,mobile,2025-05-25T00:34:56.539747
2073,155,349,2,mobile,2025-07-14T12:48:56.539747
2074,406,89,2,store,2024-10-03T19:53:56.539747
2075,12,58,1,store,2024-09-05T09:28:56.539747
2076,422,189,1,mobile,2024-09-03T16:08:56.539747
2077,20,34,4,mobile,2024-12-05T17:56:56.539747
2078,357,337,6,web,2025-07-22T07:10:56.539747
2079,134,405,4,mobile,2024-12-10T02:16:56.539747
2080,327,72,5,store,2025-01-22T16:56:56.539747
2081,425,476,1,web,2025-01-22T14:41:56.539747
2082,332,437,5,mobile,2024-07-14T11:33:56.539747
2083,63,299,2,web,2024-10-08T03:41:56.539747
2084,132,180,5,mobile,2024-08-18T10:07:56.539747
2085,311,369,1,web,2024-06-20T05:04:56.539747
2086,150,142,6,web,2024-09-02T01:48:56.539747
2087,78,332,6,mobile,2024-10-04T04:59:56.539747
2088,329,240,1,store,2024-10-11T08:26:56.539747
2089,404,458,6,store,2025-07-18T11:58:56.539747
2090,203,183,3,store,2025-01-03T22:42:56.539747
2091,145,306,4,store,2024-06-26T23:35:56.539747
2092,85,48,6,store,2025-03-02T08:25:56.539747
2093,438,107,3,store,2024-11-23T13:29:56.539747
2094,506,277,4,store,2024-09-07T09:44:56.539747
2095,563,389,6,mobile,2024-11-30T02:52:56.539747
2096,402,467,2,mobile,2025-06-18T04:16:56.539747
2097,183,152,2,web,2024-06-25T16:29:56.539747
2098,327,47,6,store,2024-06-01T22:06:56.539747
2099,261,238,3,mobile,2025-10-08T10:41:56.539747
2100,69,24,2,store,2025-03-30T20:17:56.539747
2101,372,152,2,mobile,2024-09-12T23:02:56.539747
2102,556,157,2,store,2024-10-05T01:52:56.539747
2103,482,222,2,web,2025-06-06T01:59:56.539747
2104,403,316,6,store,2025-03-19T11:51:56.539747
2105,392,42,6,web,2025-01-04T10:58:56.539747
2106,64,6,2,mobile,2025-04-22T08:42:56.539747
2107,415,285,5,web,2025-07-02T08:12:56.539747
2108,268,15,4,mobile,2024-12-02T02:02:56.539747
2109,411,264,1,store,2024-09-08T16:47:56.539747
2110,145,118,1,web,2024-06-02T15:20:56.539747
2111,306,384,3,web,2024-06-10T17:56:56.539747
2112,336,328,2,mobile,2025-06-04T21:06:56.539747
2113,59,168,2,mobile,2025-06-02T17:59:56.539747
2114,570,342,2,mobile,2024-10-27T04:45:56.539747
2115,74,50,1,store,2024-12-07T04:43:56.539747
2116,239,422,6,mobile,2025-07-01T20:30:56.539747
2117,397,121,6,mobile,2025-02-16T09:55:56.539747
2118,248,11,5,mobile,2024-11-14T08:33:56.539747
2119,582,279,6,mobile,2024-12-25T19:05:56.539747
2120,124,376,6,mobile,2024-11-02T12:37:56.539747
2121,432,486,1,mobile,2025-10-10T00:57:56.539747
2122,269,201,6,mobile,2025-01-20T15:03:56.539747
2123,567,376,4,mobile,2024-07-01T23:21:56.539747
2124,308,51,1,store,2024-04-28T19:44:56.539747
2125,556,29,5,web,2024-11-20T12:09:56.539747
2126,424,41,4,mobile,2024-05-19T16:43:56.539747
2127,194,358,5,store,2025-08-24T05:04:56.539747
2128,452,14,5,store,2024-10-31T21:33:56.539747
2129,487,109,2,mobile,2025-08-29T06:49:56.539747
2130,319,208,4,store,2025-06-20T03:26:56.539747
2131,418,107,5,mobile,2024-06-28T00:25:56.539747
2132,205,146,4,mobile,2024-08-30T08:54:56.539747
2133,68,151,3,mobile,2025-02-14T15:32:56.539747
2134,120,192,5,store,2024-11-16T02:20:56.539747
2135,265,104,1,web,2025-04-03T18:07:56.539747
2136,483,495,4,store,2024-10-29T09:45:56.539747
2137,311,67,4,store,2024-09-11T22:33:56.539747
2138,79,387,5,web,2025-06-29T18:46:56.539747
2139,540,496,4,mobile,2024-05-31T09:05:56.539747
2140,461,164,1,web,2025-03-28T14:23:56.539747
2141,159,181,4,store,2025-05-11T22:25:56.539747
2142,413,84,4,store,2024-05-06T09:30:56.539747
2143,22,27,1,store,2024-12-16T22:41:56.539747
2144,34,177,2,mobile,2025-03-08T06:53:56.539747
2145,161,121,6,web,2024-08-05T12:55:56.539747
2146,377,357,1,web,2024-11-17T15:19:56.539747
2147,393,280,3,store,2024-07-25T06:40:56.539747
2148,360,330,5,mobile,2024-12-26T11:53:56.539747
2149,321,159,1,store,2025-05-05T23:20:56.539747
2150,204,5,5,web,2024-05-12T17:24:56.539747
2151,144,280,3,web,2024-05-22T00:00:56.539747
2152,232,164,2,store,2025-04-20T21:20:56.539747
2153,269,435,1,mobile,2025-07-22T06:14:56.539747
2154,232,455,6,mobile,2025-01-21T17:48:56.539747
2155,53,168,6,web,2024-09-10T17:03:56.539747
2156,466,417,1,web,2024-08-08T15:35:56.539747
2157,536,457,5,web,2024-09-28T13:48:56.539747
2158,118,93,3,store,2025-03-16T05:37:56.539747
2159,494,211,6,store,2024-08-06T15:18:56.539747
2160,402,7,5,web,2025-09-19T15:05:56.539747
2161,175,79,6,mobile,2025-01-27T19:49:56.539747
2162,316,404,2,mobile,2025-03-27T20:39:56.539747
2163,88,470,1,web,2025-05-19T15:59:56.539747
2164,458,365,6,web,2025-08-22T19:27:56.539747
2165,159,492,6,web,2024-06-30T01:41:56.539747
2166,86,205,4,web,2025-07-15T15:07:56.539747
2167,518,145,1,mobile,2024-06-22T20:27:56.539747
2168,137,239,5,store,2025-01-21T00:17:56.539747
2169,416,399,4,mobile,2025-07-31T21:40:56.539747
2170,563,358,6,web,2025-02-22T05:38:56.539747
2171,576,88,4,web,2025-03-18T21:59:56.539747
2172,211,219,2,web,2025-07-02T17:58:56.539747
2173,496,52,5,store,2024-09-07T23:52:56.539747
2174,355,38,2,store,2024-11-08T18:04:56.539747
2175,316,198,5,web,2024-09-20T08:03:56.539747
2176,40,317,5,store,2024-07-15T08:13:56.539747
2177,208,206,1,web,2025-06-25T03:26:56.539747
2178,1,31,4,mobile,2024-05-26T09:39:56.539747
2179,430,17,3,mobile,2025-03-20T23:20:56.539747
2180,385,129,6,mobile,2025-08-12T20:55:56.539747
2181,122,472,4,store,2025-08-27T05:18:56.539747
2182,549,407,3,web,2024-05-14T12:54:56.539747
2183,383,142,6,store,2025-05-13T22:01:56.539747
2184,453,456,4,store,2025-01-28T06:16:56.539747
2185,37,311,1,web,2025-09-19T08:16:56.539747
2186,226,16,1,web,2024-12-10T14:49:56.539747
2187,150,38,1,store,2025-05-28T12:29:56.539747
2188,412,484,2,web,2025-09-07T16:53:56.539747
2189,393,241,4,store,2024-09-17T05:23:56.539747
2190,458,472,1,mobile,2024-11-21T20:38:56.539747
2191,587,116,3,mobile,2025-02-06T13:02:56.539747
2192,405,61,6,web,2024-07-27T14:40:56.539747
2193,84,183,2,mobile,2025-07-03T00:42:56.539747
2194,220,235,4,store,2025-09-16T13:45:56.539747
2195,294,236,5,mobile,2024-06-22T13:38:56.539747
2196,414,328,5,mobile,2024-07-27T22:54:56.539747
2197,499,339,6,store,2024-06-09T04:18:56.539747
2198,578,187,2,web,2024-11-16T08:21:56.539747
2199,421,250,1,web,2025-06-29T13:56:56.539747
2200,460,46,3,mobile,2025-03-29T15:48:56.539747
2201,536,452,3,store,2024-10-04T08:45:56.539747
2202,393,425,5,store,2025-02-03T06:59:56.539747
2203,99,447,3,web,2025-04-22T17:04:56.539747
2204,251,108,3,mobile,2025-09-08T02:31:56.539747
2205,252,34,4,store,2024-10-05T04:09:56.539747
2206,130,484,2,web,2024-06-10T20:30:56.539747
2207,319,165,3,web,2024-05-18T19:57:56.539747
2208,535,293,4,web,2025-06-23T21:50:56.539747
2209,243,355,5,store,2024-10-04T02:27:56.539747
2210,238,177,5,store,2024-12-02T19:59:56.539747
2211,395,110,6,web,2024-07-15T23:29:56.539747
2212,169,325,3,mobile,2025-10-08T03:21:56.539747
2213,482,5,2,store,2025-10-16T05:59:56.539747
2214,61,9,3,store,2024-04-26T11:16:56.539747
2215,303,116,1,store,2024-07-22T12:50:56.539747
2216,553,456,5,web,2025-08-02T06:04:56.539747
2217,267,88,6,web,2024-10-05T13:23:56.539747
2218,583,418,4,store,2025-10-15T21:09:56.539747
2219,408,288,3,store,2024-05-22T07:19:56.539747
2220,371,307,6,store,2024-11-03T00:20:56.539747
2221,103,257,2,web,2025-01-01T08:28:56.539747
2222,429,215,2,web,2024-12-08T23:41:56.539747
2223,473,181,4,mobile,2025-04-29T23:59:56.539747
2224,250,461,3,web,2024-11-27T07:44:56.539747
2225,138,232,1,mobile,2025-10-15T22:30:56.539747
2226,411,47,2,store,2024-07-01T07:02:56.539747
2227,410,108,1,web,2025-08-09T17:42:56.539747
2228,449,190,1,web,2024-09-29T00:12:56.539747
2229,498,284,5,store,2024-08-15T13:30:56.539747
2230,329,113,2,mobile,2024-06-09T20:47:56.539747
2231,193,169,1,mobile,2024-04-26T22:41:56.539747
2232,48,60,1,store,2024-12-17T22:17:56.539747
2233,468,393,4,mobile,2024-06-07T07:43:56.539747
2234,89,149,2,store,2025-10-07T18:51:56.539747
2235,318,384,5,web,2025-04-13T17:20:56.539747
2236,354,399,4,store,2025-03-07T13:44:56.539747
2237,329,145,4,web,2024-05-15T04:53:56.539747
2238,434,451,6,store,2024-09-07T00:32:56.539747
2239,390,49,6,store,2024-09-23T12:57:56.539747
2240,558,58,5,web,2024-07-05T14:22:56.539747
2241,342,94,5,web,2024-10-13T05:39:56.539747
2242,494,456,5,web,2024-07-22T22:48:56.539747
2243,459,300,5,mobile,2025-08-04T19:18:56.539747
2244,312,371,2,web,2025-10-06T13:25:56.539747
2245,454,287,2,store,2024-09-11T13:46:56.539747
2246,284,237,2,mobile,2025-02-21T04:42:56.539747
2247,388,496,5,store,2024-10-24T22:57:56.539747
2248,525,52,5,store,2025-01-03T02:05:56.539747
2249,100,146,4,web,2025-07-11T13:12:56.539747
2250,245,476,3,web,2025-04-16T13:49:56.539747
2251,18,152,3,store,2024-11-13T16:00:56.539747
2252,48,244,4,mobile,2024-10-28T11:57:56.539747
2253,94,421,2,mobile,2025-04-10T09:16:56.539747
2254,459,312,3,web,2024-10-09T11:58:56.539747
2255,132,424,4,web,2024-06-20T06:53:56.539747
2256,390,448,6,web,2025-02-26T04:39:56.539747
2257,258,92,2,web,2025-08-30T16:32:56.539747
2258,509,262,5,web,2025-09-05T14:14:56.539747
2259,473,206,1,mobile,2025-07-07T15:27:56.539747
2260,24,39,3,mobile,2025-03-27T15:39:56.539747
2261,206,273,2,mobile,2024-12-03T07:25:56.539747
2262,222,165,2,web,2025-10-11T11:26:56.539747
2263,51,425,4,web,2024-08-11T18:59:56.539747
2264,365,148,3,web,2025-03-20T00:03:56.539747
2265,510,390,6,store,2025-07-04T17:51:56.539747
2266,312,186,3,mobile,2025-09-23T10:10:56.539747
2267,530,239,5,web,2024-12-26T08:57:56.539747
2268,505,371,6,store,2025-07-24T03:23:56.539747
2269,543,442,6,mobile,2025-02-02T03:47:56.539747
2270,509,421,6,web,2024-09-19T23:12:56.539747
2271,73,304,5,mobile,2024-11-28T23:04:56.539747
2272,8,255,2,web,2025-08-06T23:33:56.539747
2273,254,59,4,store,2024-06-05T12:29:56.539747
2274,307,277,3,web,2025-03-24T19:50:56.539747
2275,353,10,3,store,2024-10-06T00:28:56.539747
2276,337,188,2,mobile,2025-08-26T12:22:56.539747
2277,344,125,6,mobile,2025-04-08T21:16:56.539747
2278,47,137,1,store,2025-05-10T21:37:56.539747
2279,229,500,3,web,2024-10-16T02:16:56.539747
2280,225,19,2,mobile,2025-01-23T16:17:56.539747
2281,461,279,5,web,2025-06-01T08:19:56.539747
2282,250,350,2,store,2025-04-03T18:01:56.539747
2283,262,73,5,mobile,2024-05-04T19:33:56.539747
2284,389,466,4,mobile,2025-02-16T21:05:56.539747
2285,306,432,3,store,2024-07-26T05:04:56.539747
2286,340,352,3,mobile,2025-04-01T21:47:56.539747
2287,94,186,5,web,2024-11-02T03:02:56.539747
2288,394,212,4,mobile,2025-08-10T19:41:56.539747
2289,354,460,6,mobile,2024-11-30T08:01:56.539747
2290,96,413,6,store,2024-06-05T17:03:56.539747
2291,54,354,3,web,2025-08-26T00:10:56.539747
2292,335,187,4,store,2024-10-27T14:55:56.539747
2293,276,55,4,web,2025-01-20T03:20:56.539747
2294,469,52,1,mobile,2025-02-23T16:22:56.539747
2295,459,143,3,mobile,2024-12-12T07:00:56.539747
2296,116,367,5,mobile,2024-08-02T16:20:56.539747
2297,406,294,4,store,2025-02-01T01:04:56.539747
2298,413,13,4,mobile,2024-07-19T04:36:56.539747
2299,549,426,1,web,2025-07-15T13:06:56.539747
2300,578,176,1,web,2025-09-15T19:47:56.539747
2301,190,248,3,mobile,2025-07-31T09:55:56.539747
2302,531,264,6,web,2025-07-22T02:17:56.539747
2303,447,219,1,mobile,2025-05-30T21:39:56.539747
2304,356,423,1,store,2024-05-12T22:32:56.539747
2305,220,420,6,store,2025-04-17T14:55:56.539747
2306,465,401,6,mobile,2025-04-02T13:11:56.539747
2307,500,160,5,mobile,2024-05-24T19:26:56.539747
2308,164,476,5,store,2025-07-05T19:45:56.539747
2309,548,133,4,web,2024-11-24T02:18:56.539747
2310,545,130,2,store,2025-05-15T13:04:56.539747
2311,17,368,5,store,2024-05-30T17:31:56.539747
2312,141,401,5,store,2025-06-16T14:25:56.539747
2313,333,206,2,mobile,2025-09-06T16:39:56.539747
2314,94,179,3,mobile,2024-08-21T03:54:56.539747
2315,538,355,1,web,2025-05-09T02:41:56.539747
2316,43,329,2,mobile,2024-09-04T02:18:56.539747
2317,512,54,1,store,2025-03-03T23:52:56.539747
2318,565,72,6,mobile,2025-01-01T18:48:56.539747
2319,117,12,1,web,2025-05-28T00:33:56.539747
2320,483,208,3,mobile,2024-12-05T21:30:56.539747
2321,590,266,3,store,2025-02-14T20:07:56.539747
2322,568,182,4,store,2025-04-15T13:09:56.539747
2323,520,89,3,store,2024-06-04T12:46:56.539747
2324,16,104,5,store,2025-02-10T20:45:56.539747
2325,520,410,4,web,2025-10-01T16:24:56.539747
2326,161,195,4,store,2024-09-18T16:55:56.539747
2327,93,443,2,mobile,2025-02-08T18:35:56.539747
2328,434,403,6,store,2024-09-08T11:44:56.539747
2329,280,123,1,web,2025-08-11T14:17:56.539747
2330,350,268,3,store,2025-02-12T22:44:56.539747
2331,247,400,3,store,2024-09-16T21:17:56.539747
2332,171,137,6,mobile,2024-11-23T11:46:56.539747
2333,51,140,4,mobile,2024-06-21T20:35:56.539747
2334,238,327,3,mobile,2024-09-23T11:50:56.539747
2335,585,416,4,web,2024-12-29T03:59:56.539747
2336,6,267,3,store,2024-09-13T15:39:56.539747
2337,219,361,4,web,2025-09-24T13:52:56.539747
2338,17,125,4,mobile,2025-05-25T11:21:56.539747
2339,555,230,1,store,2025-04-22T03:42:56.539747
2340,117,465,6,mobile,2025-07-07T15:59:56.539747
2341,86,358,4,web,2024-07-28T23:58:56.539747
2342,299,235,1,web,2024-09-15T08:06:56.539747
2343,456,109,2,mobile,2024-07-09T02:31:56.539747
2344,215,325,4,web,2025-07-09T20:36:56.539747
2345,545,346,2,mobile,2025-08-12T06:59:56.539747
2346,381,123,1,store,2025-03-05T04:16:56.539747
2347,37,185,6,store,2025-07-12T06:08:56.539747
2348,319,205,1,mobile,2025-02-14T23:18:56.539747
2349,546,495,4,web,2024-07-05T04:02:56.539747
2350,397,62,2,web,2024-07-29T15:11:56.539747
2351,429,151,1,mobile,2024-06-07T17:23:56.539747
2352,149,299,6,web,2025-04-04T19:40:56.539747
2353,538,408,2,store,2024-04-26T19:16:56.539747
2354,39,479,1,web,2024-10-24T10:02:56.539747
2355,394,38,3,mobile,2025-03-07T02:20:56.539747
2356,330,70,5,mobile,2024-10-23T04:46:56.539747
2357,229,462,4,store,2025-06-06T17:35:56.539747
2358,516,228,1,mobile,2025-06-16T20:35:56.539747
2359,526,412,2,mobile,2024-12-27T14:01:56.539747
2360,363,57,3,mobile,2025-06-13T15:34:56.539747
2361,149,330,2,web,2024-10-13T17:55:56.539747
2362,376,44,5,store,2024-08-11T05:15:56.539747
2363,222,493,3,store,2025-01-21T22:00:56.539747
2364,143,453,1,web,2025-10-12T01:59:56.539747
2365,475,121,5,web,2024-09-28T08:14:56.539747
2366,73,88,1,store,2024-07-04T14:03:56.539747
2367,151,187,6,store,2025-05-03T14:22:56.539747
2368,45,493,5,mobile,2024-09-04T19:21:56.539747
2369,231,83,3,web,2024-11-27T07:54:56.539747
2370,313,115,3,mobile,2025-06-30T07:12:56.539747
2371,577,285,6,mobile,2024-11-15T15:52:56.539747
2372,366,14,5,store,2024-12-09T19:29:56.539747
2373,539,108,3,mobile,2025-10-06T08:03:56.539747
2374,45,263,5,mobile,2025-09-17T15:48:56.539747
2375,316,443,4,store,2024-06-01T20:53:56.539747
2376,17,44,1,mobile,2025-02-09T11:29:56.539747
2377,389,383,1,web,2025-08-10T01:28:56.539747
2378,121,3,4,web,2024-07-29T12:15:56.539747
2379,508,155,6,web,2025-05-23T21:49:56.539747
2380,417,48,3,web,2025-07-03T02:05:56.539747
2381,61,151,1,store,2024-12-06T01:12:56.539747
2382,357,478,6,web,2024-09-08T13:38:56.539747
2383,492,476,3,mobile,2024-09-28T08:36:56.539747
2384,304,45,2,store,2025-03-20T22:29:56.539747
2385,107,6,2,mobile,2024-11-15T07:15:56.539747
2386,131,376,5,mobile,2025-06-18T08:54:56.539747
2387,169,286,1,web,2025-09-23T21:42:56.539747
2388,558,437,5,store,2025-08-26T06:17:56.539747
2389,242,261,5,mobile,2024-11-29T00:48:56.539747
2390,268,97,6,web,2024-09-13T14:27:56.539747
2391,506,371,1,mobile,2024-05-13T05:25:56.539747
2392,566,256,1,store,2024-08-01T00:03:56.539747
2393,452,11,2,store,2025-03-22T06:16:56.539747
2394,229,109,2,mobile,2025-06-25T22:09:56.539747
2395,530,175,1,mobile,2025-01-16T02:01:56.539747
2396,303,314,1,store,2024-11-15T16:50:56.539747
2397,428,189,6,store,2024-09-22T08:46:56.539747
2398,69,127,6,web,2024-09-03T17:46:56.539747
2399,54,230,6,mobile,2024-11-12T00:26:56.539747
2400,183,166,4,web,2024-08-20T00:07:56.539747
2401,391,242,6,mobile,2024-07-24T10:20:56.539747
2402,397,383,2,mobile,2024-11-07T01:28:56.539747
2403,87,295,6,store,2025-02-18T16:19:56.539747
2404,336,103,3,store,2024-12-14T09:12:56.539747
2405,128,63,5,web,2025-04-13T00:43:56.539747
2406,222,358,3,web,2025-09-24T11:02:56.539747
2407,218,203,3,mobile,2024-09-17T18:23:56.539747
2408,568,182,6,store,2025-03-16T22:46:56.539747
2409,78,480,3,mobile,2025-04-02T07:33:56.539747
2410,108,57,1,web,2025-10-04T14:44:56.539747
2411,482,348,1,mobile,2025-07-13T22:57:56.539747
2412,205,73,5,web,2024-07-08T09:35:56.539747
2413,187,38,6,mobile,2025-03-13T09:14:56.539747
2414,201,164,6,store,2025-01-22T19:45:56.539747
2415,560,373,4,store,2025-10-08T07:12:56.539747
2416,586,163,2,store,2024-08-04T00:20:56.539747
2417,253,34,3,store,2024-05-03T21:38:56.539747
2418,225,308,1,mobile,2024-09-09T12:45:56.539747
2419,144,60,3,mobile,2024-12-21T16:26:56.539747
2420,401,301,4,mobile,2025-03-27T11:35:56.539747
2421,173,416,1,web,2025-02-22T08:44:56.539747
2422,554,161,3,mobile,2024-09-09T06:49:56.539747
2423,224,15,6,web,2025-03-07T00:07:56.539747
2424,424,90,3,web,2025-02-17T12:55:56.539747
2425,315,311,3,store,2025-09-28T18:04:56.539747
2426,539,130,4,mobile,2025-07-26T03:39:56.539747
2427,182,351,3,web,2025-03-12T13:21:56.539747
2428,68,26,3,store,2025-06-16T08:01:56.539747
2429,444,137,6,web,2024-12-30T19:32:56.539747
2430,585,69,2,mobile,2024-04-28T22:04:56.539747
2431,332,494,3,store,2024-06-18T23:56:56.539747
2432,327,59,1,store,2024-10-02T17:07:56.539747
2433,35,368,3,store,2025-01-23T14:05:56.539747
2434,77,225,1,store,2025-05-26T15:15:56.539747
2435,191,500,2,store,2024-05-12T02:46:56.539747
2436,412,405,1,mobile,2024-10-13T00:50:56.539747
2437,152,10,6,web,2025-02-23T10:43:56.539747
2438,520,116,5,web,2024-05-25T23:24:56.539747
2439,158,280,6,store,2024-10-16T17:46:56.539747
2440,200,324,2,store,2025-05-17T17:06:56.539747
2441,575,180,3,mobile,2025-05-03T13:11:56.539747
2442,4,342,6,mobile,2024-12-22T16:34:56.539747
2443,504,384,4,mobile,2024-10-11T12:48:56.539747
2444,150,251,2,mobile,2025-02-08T06:20:56.539747
2445,576,453,1,mobile,2024-10-23T01:55:56.539747
2446,151,275,2,mobile,2024-06-10T22:58:56.539747
2447,524,183,5,store,2024-09-22T13:14:56.539747
2448,77,201,4,store,2025-06-28T13:32:56.539747
2449,577,304,3,mobile,2024-09-13T10:18:56.539747
2450,50,353,1,store,2024-05-07T10:39:56.539747
2451,235,217,2,web,2025-07-18T10:32:56.539747
2452,240,200,6,web,2025-01-08T07:47:56.539747
2453,152,493,1,mobile,2025-08-18T03:42:56.539747
2454,4,134,3,store,2025-07-06T21:17:56.539747
2455,250,372,2,store,2025-05-01T16:58:56.539747
2456,333,59,6,web,2025-03-13T08:21:56.539747
2457,228,198,2,mobile,2024-05-18T21:08:56.539747
2458,184,57,5,web,2025-02-02T20:40:56.539747
2459,486,255,3,web,2024-07-29T03:29:56.539747
2460,145,493,1,web,2025-03-03T15:54:56.539747
2461,138,15,2,web,2025-09-19T21:23:56.539747
2462,153,177,5,web,2025-01-16T07:39:56.539747
2463,429,29,1,store,2024-08-12T13:12:56.539747
2464,492,193,3,mobile,2024-06-14T12:21:56.539747
2465,363,430,6,store,2025-06-16T21:53:56.539747
2466,427,325,5,web,2025-04-25T02:52:56.539747
2467,278,292,3,mobile,2024-11-30T03:59:56.539747
2468,533,48,2,mobile,2025-06-25T22:42:56.539747
2469,425,256,2,mobile,2025-05-27T03:43:56.539747
2470,183,354,6,web,2025-04-25T07:20:56.539747
2471,516,210,4,mobile,2024-12-30T05:36:56.539747
2472,532,241,2,web,2024-07-21T16:17:56.539747
2473,189,428,4,web,2024-05-07T11:37:56.539747
2474,254,223,2,store,2024-09-17T20:52:56.539747
2475,394,188,3,mobile,2025-07-15T12:53:56.539747
2476,287,402,6,store,2024-11-02T18:30:56.539747
2477,3,184,4,mobile,2025-09-19T07:42:56.539747
2478,296,414,3,web,2024-05-08T08:43:56.539747
2479,527,328,4,web,2025-03-16T03:16:56.539747
2480,91,420,4,store,2025-05-26T10:47:56.539747
2481,228,445,5,store,2025-05-15T00:06:56.539747
2482,144,52,4,mobile,2025-03-15T20:51:56.539747
2483,196,14,1,store,2025-07-02T09:20:56.539747
2484,140,368,5,store,2025-05-15T17:00:56.539747
2485,392,193,6,mobile,2025-05-17T09:54:56.539747
2486,22,215,6,web,2024-09-22T04:44:56.539747
2487,32,55,4,mobile,2025-07-23T19:30:56.539747
2488,268,482,5,mobile,2025-02-10T07:41:56.539747
2489,71,108,3,web,2025-08-30T04:04:56.539747
2490,87,49,4,web,2025-03-22T15:43:56.539747
2491,453,207,2,mobile,2024-07-09T17:30:56.539747
2492,224,373,6,web,2024-11-02T14:21:56.539747
2493,368,85,2,store,2025-07-23T15:56:56.539747
2494,393,203,4,web,2024-12-17T18:08:56.539747
2495,192,99,4,store,2024-08-20T17:06:56.539747
2496,357,442,2,store,2025-09-07T01:07:56.539747
2497,44,191,2,store,2025-03-21T08:11:56.539747
2498,234,439,3,web,2025-05-12T23:06:56.539747
2499,378,485,6,web,2025-02-25T16:24:56.539747
2500,453,94,3,mobile,2024-12-26T08:59:56.539747
2501,314,316,2,store,2024-04-26T16:27:56.539747
2502,340,303,6,store,2025-10-17T17:50:56.539747
2503,372,420,5,mobile,2024-12-16T05:35:56.539747
2504,94,351,2,web,2025-07-28T17:41:56.539747
2505,561,292,4,mobile,2025-06-29T03:35:56.539747
2506,68,453,2,mobile,2025-09-13T22:24:56.539747
2507,439,155,6,web,2024-10-05T00:18:56.539747
2508,318,146,3,web,2025-02-08T02:22:56.539747
2509,499,356,4,store,2025-04-16T03:20:56.539747
2510,349,95,2,web,2024-12-18T23:21:56.539747
2511,53,205,4,store,2025-01-17T11:52:56.539747
2512,278,407,1,mobile,2025-02-05T09:07:56.539747
2513,355,169,5,store,2025-10-13T07:42:56.539747
2514,179,338,6,web,2025-04-06T18:25:56.539747
2515,567,364,5,mobile,2025-05-20T03:11:56.539747
2516,473,370,2,mobile,2024-09-24T04:25:56.539747
2517,321,263,2,store,2025-07-25T17:39:56.539747
2518,240,292,6,web,2025-04-23T15:56:56.539747
2519,541,316,6,store,2025-05-24T13:28:56.539747
2520,489,288,3,mobile,2025-08-18T17:10:56.539747
2521,341,498,5,mobile,2025-10-13T03:40:56.539747
2522,561,263,6,store,2025-06-24T16:56:56.539747
